algorithm,seed,HF_calls,HV,IGD_plus
C-SAEA,22,190,0.8338605181133097,0.01350839774516679
C-SAEA,22,200,0.8354140298896326,0.014002731975932593
C-SAEA,23,20,0.6380141750448836,0.059196003995766217
C-SAEA,23,30,0.6740838979466278,0.049677400094885436
C-SAEA,23,40,0.6939587275738913,0.044782398943565914
C-SAEA,23,50,0.7209722966303528,0.039960138633951724
C-SAEA,23,60,0.7312586448094284,0.03423523589119423
C-SAEA,23,70,0.7490169398585133,0.031090514659683613
C-SAEA,23,80,0.7614833502386954,0.02816056863281379
C-SAEA,23,90,0.7817547771109856,0.02464472271132831
C-SAEA,23,100,0.7872710960381794,0.023489715752673293
C-SAEA,23,110,0.7938631057571419,0.021987410525203224
C-SAEA,23,120,0.8098333186616351,0.018541158411505828
C-SAEA,23,130,0.8122973665463692,0.01762142263975174
C-SAEA,23,140,0.8176876670672775,0.018155681350775166
C-SAEA,23,150,0.8275633340304375,0.016097148746740245
C-SAEA,23,160,0.8262948755500956,0.014904008981296943
C-SAEA,23,170,0.8305944037632766,0.015540336678081385
C-SAEA,23,180,0.8432943636514374,0.015579079550072929
C-SAEA,23,190,0.8386590133533882,0.014600886223419221
C-SAEA,23,200,0.8489373736280756,0.014959272529073572
C-SAEA,24,20,0.644633760944699,0.05762540378872916
C-SAEA,24,30,0.6700375495232539,0.05135897582629899
C-SAEA,24,40,0.695038925480901,0.04418511930142433
C-SAEA,24,50,0.7243151192857643,0.039243475729174346
C-SAEA,24,60,0.7409228084877636,0.03485710275665241
C-SAEA,24,70,0.7524108075530541,0.030769720270230064
C-SAEA,24,80,0.7750052662410307,0.028192096169485936
C-SAEA,24,90,0.7811811690972382,0.025951677741983332
C-SAEA,24,100,0.7911510233345996,0.023299716677634953
C-SAEA,24,110,0.8032746803264369,0.020813424397426818
C-SAEA,24,120,0.8098780604367283,0.019659384916181164
C-SAEA,24,130,0.8267787162139004,0.01849736497475668
C-SAEA,24,140,0.8241960373084299,0.018648762483825344
C-SAEA,24,150,0.832557142666146,0.017021904725918476
C-SAEA,24,160,0.8332450714429162,0.01659299996671929
C-SAEA,24,170,0.8403612377663506,0.015386114316010219
C-SAEA,24,180,0.8428811998675237,0.014819280251020167
C-SAEA,24,190,0.8498993068085632,0.01402310426627143
C-SAEA,24,200,0.8543038039290696,0.013957615717578708
C-SAEA,25,20,0.6414603098276433,0.057547221461611946
C-SAEA,25,30,0.6743958591966109,0.0511604683490166
C-SAEA,25,40,0.6940422088042678,0.0464277842996393
C-SAEA,25,50,0.7180410718825715,0.040078659239487356
C-SAEA,25,60,0.7334006761290157,0.036501446366963286
C-SAEA,25,70,0.731723328589891,0.03136531388473062
C-SAEA,25,80,0.7595576298791088,0.029225127442605168
C-SAEA,25,90,0.7704611686168205,0.025137880399258863
C-SAEA,25,100,0.7766962254760826,0.024299654799939997
C-SAEA,25,110,0.785854049214985,0.021422142150709422
C-SAEA,25,120,0.7968121745591616,0.02030707002862399
C-SAEA,25,130,0.8063493370988949,0.018687625367086593
C-SAEA,25,140,0.80706605296603,0.018545658768254925
C-SAEA,25,150,0.8171205858751335,0.01692877254037353
C-SAEA,25,160,0.8295364650537977,0.016074814900269695
C-SAEA,25,170,0.8310497204455544,0.01505781924592839
C-SAEA,25,180,0.834993068826997,0.015201841976955899
C-SAEA,25,190,0.8255278526397475,0.014009969782188944
C-SAEA,25,200,0.8348581487804448,0.015381202496327682
C-SAEA,26,20,0.6471628515543696,0.05863000943005501
C-SAEA,26,30,0.6685759214613068,0.050629268793073924
C-SAEA,26,40,0.698229576432661,0.04489806839828541
C-SAEA,26,50,0.7250267267249283,0.038326296844685456
C-SAEA,26,60,0.7435694624953445,0.03607773945894623
C-SAEA,26,70,0.7565342101502718,0.031497729026882
C-SAEA,26,80,0.7725769376226852,0.028413994436260193
C-SAEA,26,90,0.7882088547711747,0.025882012315282168
C-SAEA,26,100,0.7970037929512115,0.024342769527239717
C-SAEA,26,110,0.8062078728443041,0.02175845689775755
C-SAEA,26,120,0.817075034059518,0.02070675680653725
C-SAEA,26,130,0.824763954471067,0.019964926920481185
C-SAEA,26,140,0.825619710243827,0.016808287258749402
C-SAEA,26,150,0.8334287466882764,0.017020441761982273
C-SAEA,26,160,0.8311555916317235,0.01623311081815853
C-SAEA,26,170,0.8399111501330775,0.015614901072096284
C-SAEA,26,180,0.844145155345457,0.014452547283465275
C-SAEA,26,190,0.8571187264674115,0.014087160745237581
C-SAEA,26,200,0.8521788510971368,0.013676062977026436
C-SAEA,27,20,0.6429378983951491,0.05792252120611044
C-SAEA,27,30,0.6727610912949097,0.04930061451339602
C-SAEA,27,40,0.6969741017982867,0.04453315280988493
C-SAEA,27,50,0.7164432298950402,0.03931003748121919
C-SAEA,27,60,0.7403214375912289,0.03419256284222365
C-SAEA,27,70,0.7549991028253246,0.03113201984730669
C-SAEA,27,80,0.756876100770008,0.02768668320382548
C-SAEA,27,90,0.7894056597460515,0.0263327960236176
C-SAEA,27,100,0.7938503786662953,0.023323025474611205
C-SAEA,27,110,0.7963392769722651,0.022275677929084543
C-SAEA,27,120,0.8036559282039737,0.01998675512807018
C-SAEA,27,130,0.812610325170635,0.020195053542943535
C-SAEA,27,140,0.8166429562287024,0.017639196497775653
C-SAEA,27,150,0.8317377387417688,0.016838807982309904
C-SAEA,27,160,0.8287392612707344,0.015430499490654358
C-SAEA,27,170,0.8353034521827857,0.014596571335991853
C-SAEA,27,180,0.8421009502965782,0.01446503949952662
C-SAEA,27,190,0.8480494113235497,0.013751783012668502
C-SAEA,27,200,0.8442119139551643,0.01522493584868685
C-SAEA,28,20,0.6421701533823467,0.05784388924843719
C-SAEA,28,30,0.674027439442604,0.05156203733679596
C-SAEA,28,40,0.6965140979722018,0.044730016234290335
C-SAEA,28,50,0.7139477530130698,0.03832242815240313
C-SAEA,28,60,0.7306783625836025,0.03370065448889037
C-SAEA,28,70,0.7501679827330828,0.031760337316256396
C-SAEA,28,80,0.7703039776733043,0.027990449066647646
C-SAEA,28,90,0.781892370412549,0.025451137387383388
C-SAEA,28,100,0.7921832835986066,0.02308366779943856
C-SAEA,28,110,0.79967368247152,0.021215144017474923
C-SAEA,28,120,0.8012268027570374,0.021337584764655984
C-SAEA,28,130,0.8156545259285545,0.0185537636961075
C-SAEA,28,140,0.8204119876406689,0.016178305899399448
C-SAEA,28,150,0.8222152952587415,0.016865731716085106
C-SAEA,28,160,0.823789119641386,0.01621401630653787
C-SAEA,28,170,0.8326563238592228,0.01444896091756484
C-SAEA,28,180,0.833457299272225,0.014369692823268972
C-SAEA,28,190,0.831056399397269,0.015092468471589064
C-SAEA,28,200,0.8398482866643959,0.013245212532726657
C-SAEA,29,20,0.6432135393243172,0.05878627868025487
C-SAEA,29,30,0.6723849436358688,0.051158765262285966
C-SAEA,29,40,0.7054011406239706,0.04520711475710427
C-SAEA,29,50,0.7165220831575205,0.03948589549782059
C-SAEA,29,60,0.7417942081100303,0.034326615881194164
C-SAEA,29,70,0.7589011679729224,0.031019508618369485
C-SAEA,29,80,0.7715815318348739,0.028439661160760285
C-SAEA,29,90,0.787986330816443,0.0264578714511642
C-SAEA,29,100,0.7939573606021644,0.024719581232996227
C-SAEA,29,110,0.7998484107774605,0.02170229082429723
C-SAEA,29,120,0.8175145492444075,0.01999642550160211
C-SAEA,29,130,0.8225526390233217,0.01816181783959822
C-SAEA,29,140,0.832941666001175,0.018256187229886117
C-SAEA,29,150,0.8324101319233231,0.01722044011052651
C-SAEA,29,160,0.8401739962393043,0.01643578488568828
C-SAEA,29,170,0.8337751622443159,0.014917904941620133
C-SAEA,29,180,0.8419676240245163,0.01390024019350618
C-SAEA,29,190,0.8460470855319132,0.01397345834067474
C-SAEA,29,200,0.8524777184002758,0.014418905892351681
C-SAEA,30,20,0.6409173153537592,0.05789072046280507
C-SAEA,30,30,0.6742681670630899,0.05057481738723581
C-SAEA,30,40,0.6903018011306431,0.044953411049933015
C-SAEA,30,50,0.7129674097902149,0.039725012011725506
C-SAEA,30,60,0.7286930258593709,0.034856325513192336
C-SAEA,30,70,0.7455513883239072,0.031357940898971585
C-SAEA,30,80,0.7605210534702068,0.02866871593295629
C-SAEA,30,90,0.7764219481217288,0.026054316983549815
C-SAEA,30,100,0.7811104542293466,0.02426060418776998
C-SAEA,30,110,0.7939412883430258,0.020887531117527332
C-SAEA,30,120,0.8024466107548582,0.019620042363517953
C-SAEA,30,130,0.8112739210620111,0.01879591086797774
C-SAEA,30,140,0.81304238209616,0.018298136245070793
C-SAEA,30,150,0.825762445524466,0.016612917556478993
C-SAEA,30,160,0.8200679270079291,0.016810462529294693
C-SAEA,30,170,0.8289618188814981,0.015507061011928811
C-SAEA,30,180,0.8318334885838223,0.01433145864968442
C-SAEA,30,190,0.8372937780345922,0.014330016334513135
C-SAEA,30,200,0.8439774182084231,0.012987489104827905
MOEA/D-GP,1,20,0.6392256570181261,0.0604272374128115
MOEA/D-GP,1,30,0.6705896540862816,0.052878886134251055
MOEA/D-GP,1,40,0.6873579998931896,0.047819181292029264
MOEA/D-GP,1,50,0.7068398113941824,0.04091451978546685
MOEA/D-GP,1,60,0.7258942668414706,0.036556207841867
MOEA/D-GP,1,70,0.7346745780083226,0.0329396981539999
MOEA/D-GP,1,80,0.7559508829970372,0.0295260975225582
MOEA/D-GP,1,90,0.762093727081836,0.027688454256383464
MOEA/D-GP,1,100,0.7734822723840723,0.024083027278542925
MOEA/D-GP,1,110,0.7876541308867109,0.024717911486620288
MOEA/D-GP,1,120,0.799260023547998,0.022208541531326873
MOEA/D-GP,1,130,0.8045970425036136,0.01985485031106207
MOEA/D-GP,1,140,0.8064603357924597,0.019045841906009216
MOEA/D-GP,1,150,0.807651198168155,0.018606923052423577
MOEA/D-GP,1,160,0.8141954649462181,0.017494947583602566
MOEA/D-GP,1,170,0.821235883279851,0.017533536699624788
MOEA/D-GP,1,180,0.8242742063776869,0.016791867844722096
MOEA/D-GP,1,190,0.8272668676415414,0.015105858647295679
MOEA/D-GP,1,200,0.8273971432322993,0.015472764706377488
MOEA/D-GP,2,20,0.6390300183733432,0.06022126664415112
MOEA/D-GP,2,30,0.6625185119277417,0.05349097246408855
MOEA/D-GP,2,40,0.6861288137572304,0.047707124464207065
MOEA/D-GP,2,50,0.7139030864171922,0.042264928707334296
MOEA/D-GP,2,60,0.7368154391157644,0.036713340084508175
MOEA/D-GP,2,70,0.752090692030991,0.03377314652259767
MOEA/D-GP,2,80,0.7647861875901107,0.030267337332369876
MOEA/D-GP,2,90,0.7753147645135122,0.028582238223504752
MOEA/D-GP,2,100,0.7879454500745441,0.02619796198336139
MOEA/D-GP,2,110,0.7939496269565057,0.023565049522105565
MOEA/D-GP,2,120,0.8047071513055741,0.022681449040933967
MOEA/D-GP,2,130,0.8038277486440408,0.021590615030530075
MOEA/D-GP,2,140,0.8178706928912874,0.018704186306438563
MOEA/D-GP,2,150,0.8209344269598535,0.018234821320035524
MOEA/D-GP,2,160,0.8308390891326799,0.017369160125480558
MOEA/D-GP,2,170,0.8265323662521559,0.017464206745567944
MOEA/D-GP,2,180,0.832938385765202,0.016451715230601544
MOEA/D-GP,2,190,0.8380417580084585,0.01702718513842334
MOEA/D-GP,2,200,0.8455353698031869,0.014663880747930107
MOEA/D-GP,3,20,0.6412391813969677,0.06027990403033267
MOEA/D-GP,3,30,0.6683356281673988,0.051953209621306604
MOEA/D-GP,3,40,0.6870446855503277,0.046889832336329845
MOEA/D-GP,3,50,0.7053992752424407,0.04174214301143216
MOEA/D-GP,3,60,0.7202899935124473,0.03700563284083616
MOEA/D-GP,3,70,0.7389588181039327,0.03305995506727164
MOEA/D-GP,3,80,0.7592702682382593,0.028370785171196396
MOEA/D-GP,3,90,0.7705561373590694,0.0286906230052863
MOEA/D-GP,3,100,0.7816112839369913,0.026419444459219444
MOEA/D-GP,3,110,0.7832926667527135,0.023836120092570082
MOEA/D-GP,3,120,0.7955897374173194,0.022836983684030573
MOEA/D-GP,3,130,0.801013457342162,0.020209902314562198
MOEA/D-GP,3,140,0.8037949770092511,0.019521662949674865
MOEA/D-GP,3,150,0.8058099993170093,0.019602857371606067
MOEA/D-GP,3,160,0.8112229475535346,0.017404056584135144
MOEA/D-GP,3,170,0.822161796918837,0.01630902323667328
MOEA/D-GP,3,180,0.8280345788686334,0.01648394654128075
MOEA/D-GP,3,190,0.8335470347453604,0.015570758518543075
MOEA/D-GP,3,200,0.8352361077433267,0.014258937605269445
MOEA/D-GP,4,20,0.6346838123525268,0.059761309607980165
MOEA/D-GP,4,30,0.6641987539541981,0.052809434828765545
MOEA/D-GP,4,40,0.6868053748368452,0.04726872193464909
MOEA/D-GP,4,50,0.7119925842091339,0.0426487005277751
MOEA/D-GP,4,60,0.7285216483266568,0.03765629717316575
MOEA/D-GP,4,70,0.7492763168394277,0.03432948374269466
MOEA/D-GP,4,80,0.759188351184903,0.029861560300281483
MOEA/D-GP,4,90,0.7709467589164809,0.02677432665411
MOEA/D-GP,4,100,0.78592654494797,0.0258737539821328
MOEA/D-GP,4,110,0.7917360915007379,0.024667673319308282
MOEA/D-GP,4,120,0.7976180596417092,0.02219380186078241
MOEA/D-GP,4,130,0.809955037306474,0.020551137587026074
MOEA/D-GP,4,140,0.822583317537309,0.019737414285447317
MOEA/D-GP,4,150,0.8268312564983208,0.018691766014408268
MOEA/D-GP,4,160,0.8251773433430412,0.01862335959634927
MOEA/D-GP,4,170,0.8337887187482361,0.01713096498201108
MOEA/D-GP,4,180,0.827403566605683,0.01755435367258751
MOEA/D-GP,4,190,0.8349732784749817,0.015531363482006852
MOEA/D-GP,4,200,0.8344272657404662,0.016232396537397945
MOEA/D-GP,5,20,0.6384293088882103,0.059114963839537286
MOEA/D-GP,5,30,0.6707772659976403,0.05153936312652557
MOEA/D-GP,5,40,0.6869787563619922,0.04622709898508076
MOEA/D-GP,5,50,0.7075311076426506,0.042215212128546974
MOEA/D-GP,5,60,0.728641473720043,0.036528426437529286
MOEA/D-GP,5,70,0.7405759055595781,0.03390346606371987
MOEA/D-GP,5,80,0.7579703085062143,0.029936797167709504
MOEA/D-GP,5,90,0.7697695672775469,0.0278978369955602
MOEA/D-GP,5,100,0.7799339691918982,0.02554888482496339
MOEA/D-GP,5,110,0.7892995274400786,0.024087088349581603
MOEA/D-GP,5,120,0.7871484546496558,0.021639452388316882
MOEA/D-GP,5,130,0.80146153735826,0.021603842380996864
MOEA/D-GP,5,140,0.8060196729780281,0.019490501297980505
MOEA/D-GP,5,150,0.8144697792073144,0.018867848042931467
MOEA/D-GP,5,160,0.8087435584949356,0.017545513638421717
MOEA/D-GP,5,170,0.8270449405872241,0.016941237956781447
MOEA/D-GP,5,180,0.8294703178851788,0.016442306630170597
MOEA/D-GP,5,190,0.8306195258415902,0.01554932602936348
MOEA/D-GP,5,200,0.8291478191684186,0.015190414328837451
MOEA/D-GP,6,20,0.6410644059305869,0.06004332276231004
MOEA/D-GP,6,30,0.6649473300992583,0.052849054893824125
MOEA/D-GP,6,40,0.6845194999232219,0.046651482276449205
MOEA/D-GP,6,50,0.7068848815433704,0.042909956147315506
MOEA/D-GP,6,60,0.7213607268440675,0.037949366730837424
MOEA/D-GP,6,70,0.7410895845813056,0.03463832048331884
MOEA/D-GP,6,80,0.7495149453141898,0.031075822483067273
MOEA/D-GP,6,90,0.7696388272391003,0.028997726856129908
MOEA/D-GP,6,100,0.7769925996977511,0.026592123032655346
MOEA/D-GP,6,110,0.7881468599582917,0.02585401158673966
MOEA/D-GP,6,120,0.7938982649048845,0.020973174132780856
MOEA/D-GP,6,130,0.7985898038736626,0.02120840724380596
MOEA/D-GP,6,140,0.8077690828561983,0.020777872260454168
MOEA/D-GP,6,150,0.8090264948852227,0.017909674393735267
MOEA/D-GP,6,160,0.8194299594691783,0.01970465253961695
MOEA/D-GP,6,170,0.8189575842152919,0.017376236147809546
MOEA/D-GP,6,180,0.8297667812457901,0.016666639388037533
MOEA/D-GP,6,190,0.8287050586021159,0.015713520902844304
MOEA/D-GP,6,200,0.8281498388450229,0.01608771686137506
MOEA/D-GP,7,20,0.6376742578577659,0.059457428234271234
MOEA/D-GP,7,30,0.6607441207908057,0.052061060245978556
MOEA/D-GP,7,40,0.6793688325913371,0.04649976198954345
MOEA/D-GP,7,50,0.702242708017685,0.04160399238906442
MOEA/D-GP,7,60,0.7209567492453806,0.037789146609695436
MOEA/D-GP,7,70,0.7377528185778868,0.033649661364563384
MOEA/D-GP,7,80,0.7501669716911481,0.02969404150627434
MOEA/D-GP,7,90,0.759469268496755,0.027086122624155273
MOEA/D-GP,7,100,0.7668058564495096,0.025980836607920457
MOEA/D-GP,7,110,0.7854088720460889,0.024385370839034873
MOEA/D-GP,7,120,0.7887543497337437,0.022191632903667848
MOEA/D-GP,7,130,0.7947647581770835,0.020763944167745237
MOEA/D-GP,7,140,0.8015933997840102,0.01996017460398298
MOEA/D-GP,7,150,0.8059502442298375,0.020024633812930275
MOEA/D-GP,7,160,0.8042240587199786,0.016158505323060967
MOEA/D-GP,7,170,0.8144805895750482,0.017922886083382352
MOEA/D-GP,7,180,0.8185112518482366,0.01551579722445847
MOEA/D-GP,7,190,0.8232574214270545,0.015147814210497584
MOEA/D-GP,7,200,0.8171090546792273,0.01683380047820457
MOEA/D-GP,8,20,0.6398581455272375,0.059877973991173485
MOEA/D-GP,8,30,0.6617115524438023,0.05168073132861948
MOEA/D-GP,8,40,0.6878215108858178,0.04774060566898862
MOEA/D-GP,8,50,0.7159825467186043,0.04073336400423036
MOEA/D-GP,8,60,0.7360913301660998,0.03761439093985455
MOEA/D-GP,8,70,0.7489931177408063,0.034086916676549575
MOEA/D-GP,8,80,0.7527721148512104,0.031204038871627263
MOEA/D-GP,8,90,0.7618069510789112,0.02804385979432829
MOEA/D-GP,8,100,0.7786077944024787,0.025478343255384853
MOEA/D-GP,8,110,0.7825037921817181,0.024253349274319345
MOEA/D-GP,8,120,0.8047997437903193,0.022800327085416048
MOEA/D-GP,8,130,0.8088031226941168,0.020652027659936505
MOEA/D-GP,8,140,0.8184756413464195,0.020535852215019492
MOEA/D-GP,8,150,0.8195811101280368,0.018296952622396983
MOEA/D-GP,8,160,0.8257169491280865,0.0159894744756535
MOEA/D-GP,8,170,0.821827660663395,0.01688068552967393
MOEA/D-GP,8,180,0.8347930433877592,0.016380944789576708
MOEA/D-GP,8,190,0.832537012467436,0.01636685592259988
MOEA/D-GP,8,200,0.8413112324991675,0.016280285310450518
MOEA/D-GP,9,20,0.6342901202334288,0.05917852408326488
MOEA/D-GP,9,30,0.6693858346626316,0.051815831595433674
MOEA/D-GP,9,40,0.701507365128567,0.04730011850252182
MOEA/D-GP,9,50,0.7111329310494608,0.04234324188644692
MOEA/D-GP,9,60,0.7341252174806833,0.03761163999715464
MOEA/D-GP,9,70,0.7554123181139377,0.034787379380491645
MOEA/D-GP,9,80,0.759550941435742,0.030771952275467217
MOEA/D-GP,9,90,0.7779683613460268,0.027671933375354393
MOEA/D-GP,9,100,0.7892957125160716,0.02594505775578408
MOEA/D-GP,9,110,0.8056916153178555,0.023194826616306792
MOEA/D-GP,9,120,0.8067156128411983,0.02368543947896201
MOEA/D-GP,9,130,0.8173988356097318,0.0204602284866851
MOEA/D-GP,9,140,0.8255914537671469,0.019506640809093926
MOEA/D-GP,9,150,0.8293783572874621,0.01964032779129655
MOEA/D-GP,9,160,0.8332413817022222,0.017009485885632284
MOEA/D-GP,9,170,0.8324165354209158,0.01754072346586873
MOEA/D-GP,9,180,0.8331398695656554,0.015937290655193777
MOEA/D-GP,9,190,0.847556570922721,0.015888322642202173
MOEA/D-GP,9,200,0.8483676024239073,0.014822844776837178
MOEA/D-GP,10,20,0.637780886232475,0.059589809963514435
MOEA/D-GP,10,30,0.6646411813704536,0.0531132411890094
MOEA/D-GP,10,40,0.6927603934980658,0.04657321222435977
MOEA/D-GP,10,50,0.7051072821954224,0.04218347937619936
MOEA/D-GP,10,60,0.7241676268243099,0.03684253201497334
MOEA/D-GP,10,70,0.739089985279674,0.034596985230409126
MOEA/D-GP,10,80,0.7562387518311421,0.03034142867197353
MOEA/D-GP,10,90,0.7580544849904535,0.028125369411996788
MOEA/D-GP,10,100,0.7752661335641994,0.025805338554987983
MOEA/D-GP,10,110,0.7908636943217788,0.024480010084347765
MOEA/D-GP,10,120,0.7942833240739489,0.02199673352563609
MOEA/D-GP,10,130,0.8036820555741203,0.02094347869594271
MOEA/D-GP,10,140,0.8054278211722108,0.021442959191805087
MOEA/D-GP,10,150,0.8163778386604085,0.018513607454955665
MOEA/D-GP,10,160,0.8252197551707259,0.017290908422215704
MOEA/D-GP,10,170,0.8197649597021611,0.016462056204506276
MOEA/D-GP,10,180,0.822012127443917,0.016343791788020826
MOEA/D-GP,10,190,0.8374756020506446,0.01542519210401716
MOEA/D-GP,10,200,0.8385467298571404,0.014446419432500126
MOEA/D-GP,11,20,0.6413304627365559,0.060260202426295865
MOEA/D-GP,11,30,0.6600991089874478,0.052576276946878366
MOEA/D-GP,11,40,0.6860764595691139,0.04607333879756088
MOEA/D-GP,11,50,0.6991089687339974,0.0415987148564043
MOEA/D-GP,11,60,0.7304056975924231,0.038968882472583836
MOEA/D-GP,11,70,0.7333153542184697,0.033703611452835444
MOEA/D-GP,11,80,0.7553254831258674,0.03152046921724765
MOEA/D-GP,11,90,0.7605270674562811,0.028335647092646618
MOEA/D-GP,11,100,0.7777410660562151,0.02560988390047397
MOEA/D-GP,11,110,0.7781621699888667,0.024612063061623404
MOEA/D-GP,11,120,0.7894316472892307,0.022918229317318604
MOEA/D-GP,11,130,0.7967353981121167,0.021234926402201332
MOEA/D-GP,11,140,0.8075574923377129,0.01999337025634848
MOEA/D-GP,11,150,0.8127398769908827,0.01786592518694869
MOEA/D-GP,11,160,0.8147493208259752,0.017253712435179452
MOEA/D-GP,11,170,0.8263509170938451,0.01599161884972596
MOEA/D-GP,11,180,0.8210958018402449,0.015222563922682612
MOEA/D-GP,11,190,0.8203124177603069,0.01531476778323828
MOEA/D-GP,11,200,0.8259466504754913,0.016185493888802093
MOEA/D-GP,12,20,0.6378335690849029,0.06010494295097605
MOEA/D-GP,12,30,0.659654938838428,0.053246647216221604
MOEA/D-GP,12,40,0.6803926483132772,0.046369704140678474
MOEA/D-GP,12,50,0.7040672747357452,0.04163709968704602
MOEA/D-GP,12,60,0.7159492277593681,0.03742501383524258
MOEA/D-GP,12,70,0.7337384077722476,0.03316931817582512
MOEA/D-GP,12,80,0.7487383678960966,0.03150935803066558
MOEA/D-GP,12,90,0.7635397137873555,0.02841774427130467
MOEA/D-GP,12,100,0.7715052260964063,0.026170980238629005
MOEA/D-GP,12,110,0.7760153917681544,0.02296808992539364
MOEA/D-GP,12,120,0.7811126698996887,0.022672514132479404
MOEA/D-GP,12,130,0.78883733436066,0.019215564198151822
MOEA/D-GP,12,140,0.7980985092364502,0.01923498921807247
MOEA/D-GP,12,150,0.808148219091272,0.01870777520975301
MOEA/D-GP,12,160,0.813961232476065,0.01750081920697084
MOEA/D-GP,12,170,0.8158387523327337,0.01685724675502402
MOEA/D-GP,12,180,0.8208746386205277,0.01707854641243124
MOEA/D-GP,12,190,0.819705729247518,0.01647939773884835
MOEA/D-GP,12,200,0.8205945055281643,0.014861310198416694
MOEA/D-GP,13,20,0.6440213174071611,0.0594051065699434
MOEA/D-GP,13,30,0.6698640363841593,0.05298649500682332
MOEA/D-GP,13,40,0.69790364046297,0.04628072740760204
MOEA/D-GP,13,50,0.7130301238190236,0.041230819000140306
MOEA/D-GP,13,60,0.7421672431810868,0.03776051738855567
MOEA/D-GP,13,70,0.7408234426519757,0.03312513349912137
MOEA/D-GP,13,80,0.7715210388831845,0.03106586980007763
MOEA/D-GP,13,90,0.7772163905902757,0.028033812003151273
MOEA/D-GP,13,100,0.7868954708682544,0.026965170982442107
MOEA/D-GP,13,110,0.7991396374112605,0.023217517951239018
MOEA/D-GP,13,120,0.8117906733373165,0.021783642110797655
MOEA/D-GP,13,130,0.8102326683717482,0.01891210547161017
MOEA/D-GP,13,140,0.8256577925287609,0.020361381983842353
MOEA/D-GP,13,150,0.8217529927704231,0.017925550384381407
MOEA/D-GP,13,160,0.8355061852364114,0.01810965735497606
MOEA/D-GP,13,170,0.8298398483098747,0.016367147070725313
MOEA/D-GP,13,180,0.8394408625177662,0.015441632969486646
MOEA/D-GP,13,190,0.8394140205629772,0.015457212893324027
MOEA/D-GP,13,200,0.8534057117231533,0.015068145139978366
MOEA/D-GP,14,20,0.6373417566109877,0.05986812504441259
MOEA/D-GP,14,30,0.6696193788810458,0.05098595578807294
MOEA/D-GP,14,40,0.6889174719599063,0.046072395904029
MOEA/D-GP,14,50,0.7065461905023236,0.040619380388377396
MOEA/D-GP,14,60,0.7136307798352322,0.037369997396978535
MOEA/D-GP,14,70,0.7387859768872898,0.033129755485359916
MOEA/D-GP,14,80,0.7531219290922728,0.029810386938219354
MOEA/D-GP,14,90,0.766577612359464,0.027129719406207568
MOEA/D-GP,14,100,0.7825602936620921,0.024887929108215766
MOEA/D-GP,14,110,0.7869297223766146,0.023723180607602888
MOEA/D-GP,14,120,0.7987960710571465,0.022459214652063582
MOEA/D-GP,14,130,0.7990186043890888,0.020169505956031005
MOEA/D-GP,14,140,0.8128305821939165,0.020230789331410252
MOEA/D-GP,14,150,0.8198408376626622,0.01832166918735219
MOEA/D-GP,14,160,0.8164159371741695,0.016985767518940674
MOEA/D-GP,14,170,0.8165683019461705,0.01745889352974132
MOEA/D-GP,14,180,0.8271446861092655,0.01767552945669818
MOEA/D-GP,14,190,0.8282891330279295,0.01488022868048705
MOEA/D-GP,14,200,0.8371758371729267,0.01550911036765259
MOEA/D-GP,15,20,0.6453212218074103,0.06063321132574219
MOEA/D-GP,15,30,0.6623333417321364,0.052537826084230084
MOEA/D-GP,15,40,0.6817863530465273,0.04599901634069184
MOEA/D-GP,15,50,0.7075015513553209,0.042401837860112666
MOEA/D-GP,15,60,0.7210248958846349,0.03779063234915128
MOEA/D-GP,15,70,0.7391341606063391,0.03455085256853733
MOEA/D-GP,15,80,0.7590112373705551,0.029561426351450867
MOEA/D-GP,15,90,0.771897462037696,0.027298111512451522
MOEA/D-GP,15,100,0.7739737865310288,0.026328365665087287
MOEA/D-GP,15,110,0.7783055312218641,0.024827261736592447
MOEA/D-GP,15,120,0.7918185963410385,0.023018949903375167
MOEA/D-GP,15,130,0.7979008106454353,0.019776452412642267
MOEA/D-GP,15,140,0.8065013537537971,0.02046798448448965
MOEA/D-GP,15,150,0.806734017660386,0.019596410146176503
MOEA/D-GP,15,160,0.8205642041851151,0.01769049459162684
MOEA/D-GP,15,170,0.8212989715286428,0.01669648902686558
MOEA/D-GP,15,180,0.8255793936236542,0.01706735954313237
MOEA/D-GP,15,190,0.8168473379010501,0.015147102977547525
MOEA/D-GP,15,200,0.8321939994009654,0.015776952139129625
MOEA/D-GP,16,20,0.6460915761839905,0.06048205032373906
MOEA/D-GP,16,30,0.6562244380798568,0.05265271996839743
MOEA/D-GP,16,40,0.6865772517400106,0.04699495392235637
MOEA/D-GP,16,50,0.7112742577829612,0.04126811156644049
MOEA/D-GP,16,60,0.7318089987108484,0.03664261006537423
MOEA/D-GP,16,70,0.7377958964910898,0.03399952108851451
MOEA/D-GP,16,80,0.7538411798241161,0.03147548664611826
MOEA/D-GP,16,90,0.7755676650998693,0.028156701925615344
MOEA/D-GP,16,100,0.7823484311581107,0.026791004660842933
MOEA/D-GP,16,110,0.7912727458598408,0.024057964767473572
MOEA/D-GP,16,120,0.7973835080322718,0.02228473208530522
MOEA/D-GP,16,130,0.8018982366057006,0.020578309909439214
MOEA/D-GP,16,140,0.8187979198898486,0.019481260086503048
MOEA/D-GP,16,150,0.8144193637189712,0.0182633640895516
